order_id,year,month,quarter,is_weekend_order,platform,country,customer_segment,customer_age_group,customer_gender,acquisition_channel,device_used,product_category,unit_price_usd,quantity_ordered,order_value_usd,discount_pct,discount_amount_usd,final_amount_usd,shipping_cost_usd,tax_amount_usd,total_paid_usd,payment_method,shipping_method,delivery_days,product_rating,review_submitted,returned,return_reason,customer_satisfaction,session_duration_minutes,pages_viewed,cart_abandoned_before,wishlist_used,coupon_used,subscription_member,repeat_purchase_count,loyalty_points
ORD0005650,2023,7,Q3,No,WooCommerce,Nigeria,Inactive Customer,25-34,Female,Direct,Mobile,Fashion & Apparel,103.12,3,309.36,15,46.4,262.96,18.57,33.51,315.04,PayPal,Express,2,5,Yes,No,None,Satisfied,23.7,3,No,No,No,Yes,0,0
ORD0005651,2023,8,Q3,Yes,WooCommerce,Pakistan,Loyal Customer,25-34,Male,Social Media,Mobile,Beauty & Personal Care,111.62,1,111.62,5,5.58,106.04,0,9.88,115.92,Debit Card,Free Shipping,4,4,No,No,None,Satisfied,6.9,2,Yes,No,No,No,6,84
ORD0005652,2023,5,Q2,Yes,Shopify Store,Germany,Returning Customer,45-54,Female,Referral,Desktop,Electronics,1501.72,1,1501.72,20,300.34,1201.38,0,150.26,1351.64,Debit Card,Free Shipping,7,3,No,No,None,Satisfied,70.1,4,Yes,No,No,No,3,54
ORD0005653,2022,2,Q1,Yes,Daraz,USA,New Customer,45-54,Male,Social Media,Smart TV App,Fashion & Apparel,148.92,1,148.92,15,22.34,126.58,0,10.66,137.24,Debit Card,Free Shipping,3,4,Yes,No,None,Satisfied,40.7,5,No,Yes,Yes,No,0,0
ORD0005654,2024,11,Q4,Yes,Amazon,Pakistan,VIP Customer,18-24,Male,Email Campaign,Desktop,Electronics,932.5,2,1865,10,186.5,1678.5,2.25,93.92,1774.67,Cash on Delivery,Standard,6,5,No,No,None,Very Dissatisfied,14.2,3,Yes,Yes,Yes,No,22,616
ORD0005655,2022,7,Q3,No,eBay,India,Returning Customer,35-44,Male,Paid Ads,Mobile,Fashion & Apparel,92.45,2,184.9,10,18.49,166.41,4.22,24.35,194.98,Buy Now Pay Later,Standard,7,4,No,No,None,Satisfied,45.6,6,No,Yes,No,Yes,3,63
ORD0005656,2023,4,Q2,No,eBay,Pakistan,Returning Customer,45-54,Female,Social Media,Desktop,Sports & Fitness,114.23,1,114.23,40,45.69,68.54,3.15,11.62,83.31,Buy Now Pay Later,Standard,6,3,Yes,No,None,Satisfied,56,4,No,Yes,No,Yes,2,42
ORD0005657,2023,3,Q1,No,Shopify Store,India,New Customer,25-34,Female,Email Campaign,Mobile,Food & Grocery,42.4,1,42.4,10,4.24,38.16,0,4.31,42.47,PayPal,Free Shipping,3,5,No,No,None,Dissatisfied,40.5,6,No,No,No,Yes,0,0
ORD0005658,2022,11,Q4,Yes,Noon,USA,Returning Customer,55-64,Male,Organic Search,Desktop,Beauty & Personal Care,56.02,2,112.04,10,11.2,100.84,0,12.82,113.66,PayPal,Free Shipping,4,4,No,No,None,Very Dissatisfied,17.4,5,No,Yes,No,Yes,3,123
ORD0005659,2021,1,Q1,No,Shopify Store,UAE,Returning Customer,35-44,Male,Organic Search,Mobile,Electronics,2000,1,2000,10,200,1800,0,212.87,2012.87,Mobile Wallet,Free Shipping,7,5,No,No,None,Satisfied,11.9,8,Yes,No,Yes,No,1,13
ORD0005660,2023,3,Q1,No,Daraz,UK,New Customer,25-34,Male,Organic Search,Desktop,Beauty & Personal Care,55.47,2,110.94,20,22.19,88.75,20.17,12.02,120.94,Cash on Delivery,Express,3,4,No,No,None,Very Satisfied,12.2,3,Yes,No,No,No,0,0
ORD0005661,2022,8,Q3,No,Jumia,USA,Inactive Customer,25-34,Female,Direct,Desktop,Fashion & Apparel,157.11,1,157.11,25,39.28,117.83,9.11,19.92,146.86,PayPal,Standard,6,4,No,No,None,Satisfied,6.3,4,No,Yes,Yes,No,1,15
ORD0005662,2022,4,Q2,Yes,Daraz,India,New Customer,35-44,Male,Organic Search,Desktop,Fashion & Apparel,300,1,300,20,60,240,19.56,47.08,306.64,Debit Card,Express,3,5,No,No,None,Neutral,48.2,6,No,No,No,Yes,0,0
ORD0005663,2023,11,Q4,No,AliExpress,Pakistan,Loyal Customer,25-34,Male,Referral,Desktop,Health & Wellness,87.61,3,262.83,25,65.71,197.12,8.18,38.1,243.4,Cash on Delivery,Standard,9,4,No,No,None,Very Satisfied,39,8,No,No,No,No,9,216
ORD0005664,2024,12,Q4,No,Shopify Store,Pakistan,Returning Customer,25-34,Prefer not to say,App Notification,Desktop,Toys & Games,149.81,1,149.81,0,0,149.81,18.05,29.59,197.45,Debit Card,Express,2,4,No,No,None,Dissatisfied,8.2,9,Yes,No,No,No,1,23
ORD0005665,2023,2,Q1,Yes,WooCommerce,Canada,New Customer,35-44,Male,Organic Search,Mobile,Beauty & Personal Care,120.48,2,240.96,10,24.1,216.86,2.18,30.96,250,Cash on Delivery,Standard,4,2,Yes,No,None,Dissatisfied,35.1,7,No,No,No,No,0,0
ORD0005666,2024,2,Q1,No,WooCommerce,India,Returning Customer,25-34,Male,Paid Ads,Desktop,Food & Grocery,26.21,1,26.21,0,0,26.21,7.77,2.27,36.25,Credit Card,Standard,9,3,Yes,No,None,Dissatisfied,5.8,4,No,Yes,No,No,2,54
ORD0005667,2024,4,Q2,No,Flipkart,USA,Inactive Customer,35-44,Male,Social Media,Desktop,Toys & Games,88.44,2,176.88,10,17.69,159.19,4.56,17.97,181.72,Bank Transfer,Click & Collect,2,4,No,No,None,Dissatisfied,180,4,No,No,Yes,No,2,90
ORD0005668,2022,8,Q3,No,Jumia,France,VIP Customer,25-34,Prefer not to say,Referral,Mobile,Home & Kitchen,396.24,1,396.24,0,0,396.24,0,78.19,474.43,PayPal,Free Shipping,3,5,No,No,None,Very Satisfied,9.7,2,No,No,No,No,44,1716
ORD0005669,2023,5,Q2,No,Daraz,Indonesia,New Customer,55-64,Female,Organic Search,Mobile,Books & Education,38.66,1,38.66,0,0,38.66,0,4.88,43.54,Cash on Delivery,Free Shipping,3,3,No,No,None,Very Satisfied,7.6,8,No,Yes,No,No,0,0
ORD0005670,2022,10,Q4,No,Flipkart,France,New Customer,45-54,Male,Direct,Desktop,Books & Education,39.8,1,39.8,20,7.96,31.84,16.92,2.97,51.73,Bank Transfer,Express,2,5,Yes,No,None,Very Satisfied,10.1,7,Yes,Yes,No,No,0,0
ORD0005671,2021,7,Q3,No,Amazon,India,Returning Customer,45-54,Male,Email Campaign,Desktop,Mobile & Tablets,707.3,1,707.3,0,0,707.3,30.87,114.22,852.39,Bank Transfer,Same Day,1,3,No,No,None,Very Satisfied,10,4,No,No,No,No,4,40
ORD0005672,2024,9,Q3,No,Shopify Store,Australia,Returning Customer,18-24,Male,Social Media,Mobile,Beauty & Personal Care,66.26,4,265.04,20,53.01,212.03,4.74,22.31,239.08,Bank Transfer,Standard,5,2,No,Yes,Not as Described,Very Satisfied,49,5,No,No,No,No,2,70
ORD0005673,2022,12,Q4,No,Noon,Nigeria,New Customer,18-24,Female,Organic Search,Desktop,Toys & Games,82.91,1,82.91,15,12.44,70.47,0,9.18,79.65,Debit Card,Free Shipping,5,4,No,No,None,Very Satisfied,15.6,4,No,Yes,No,No,0,0
ORD0005674,2022,12,Q4,No,Daraz,India,Loyal Customer,55-64,Male,App Notification,Desktop,Mobile & Tablets,828.61,2,1657.22,10,165.72,1491.5,11.23,146.66,1649.39,PayPal,Express,3,1,No,Yes,Defective Product,Dissatisfied,3.4,8,No,No,No,No,12,120
ORD0005675,2023,8,Q3,Yes,Daraz,Pakistan,Returning Customer,65+,Prefer not to say,Paid Ads,Desktop,Home & Kitchen,58.88,2,117.76,20,23.55,94.21,4.79,9.17,108.17,Credit Card,Standard,5,4,No,No,None,Dissatisfied,57.4,3,Yes,No,Yes,Yes,4,168
ORD0005676,2024,2,Q1,No,Shopify Store,Indonesia,New Customer,18-24,Prefer not to say,Social Media,Mobile,Fashion & Apparel,154.07,4,616.28,20,123.26,493.02,17.99,92.3,603.31,Mobile Wallet,Express,2,4,No,No,None,Very Satisfied,63.1,8,No,No,No,Yes,0,0
ORD0005677,2024,7,Q3,No,Daraz,France,New Customer,25-34,Female,Social Media,Desktop,Mobile & Tablets,641.88,1,641.88,15,96.28,545.6,13.88,69.71,629.19,Cash on Delivery,Express,3,4,Yes,No,None,Very Satisfied,23,5,No,No,Yes,No,0,0
ORD0005678,2023,1,Q1,No,eBay,Bangladesh,Returning Customer,18-24,Female,Organic Search,Mobile,Mobile & Tablets,1500,5,7500,20,1500,6000,0,401.76,6401.76,Debit Card,Free Shipping,5,3,Yes,Yes,Changed Mind,Neutral,17.2,7,Yes,Yes,No,Yes,3,141
ORD0005679,2022,8,Q3,No,WooCommerce,France,Loyal Customer,18-24,Female,Organic Search,Desktop,Fashion & Apparel,229.53,1,229.53,30,68.86,160.67,15.79,17.47,193.93,Credit Card,Express,2,4,No,No,None,Satisfied,21.4,5,No,Yes,Yes,No,6,216
ORD0005680,2023,1,Q1,No,Noon,UK,Returning Customer,35-44,Male,Email Campaign,Desktop,Books & Education,67.34,2,134.68,0,0,134.68,0,17.76,152.44,Credit Card,Free Shipping,7,5,Yes,No,None,Satisfied,145,1,No,Yes,No,Yes,3,33
ORD0005681,2022,3,Q1,Yes,Amazon,USA,New Customer,25-34,Female,Email Campaign,Mobile,Fashion & Apparel,132.94,1,132.94,25,33.24,99.7,0,9.76,109.46,Cash on Delivery,Free Shipping,3,4,Yes,No,None,Very Satisfied,15.2,5,Yes,No,Yes,No,0,0
ORD0005682,2023,7,Q3,Yes,Jumia,Germany,Loyal Customer,25-34,Male,Email Campaign,Mobile,Beauty & Personal Care,66.61,1,66.61,30,19.98,46.63,4.27,8.14,59.04,Mobile Wallet,Click & Collect,1,5,No,No,None,Satisfied,26.6,6,Yes,Yes,Yes,No,6,90
ORD0005683,2022,8,Q3,No,Amazon,Indonesia,New Customer,45-54,Male,Email Campaign,Tablet,Health & Wellness,61.11,3,183.33,20,36.67,146.66,16.05,9.3,172.01,Credit Card,Express,3,5,Yes,No,None,Satisfied,8.9,5,No,No,Yes,No,0,0
ORD0005684,2023,7,Q3,Yes,AliExpress,USA,VIP Customer,25-34,Female,Paid Ads,Desktop,Fashion & Apparel,122.92,3,368.76,10,36.88,331.88,4.03,50.44,386.35,Mobile Wallet,Click & Collect,2,4,Yes,No,None,Satisfied,15.7,10,No,Yes,No,No,46,506
ORD0005685,2023,4,Q2,Yes,Amazon,USA,VIP Customer,45-54,Female,Paid Ads,Mobile,Health & Wellness,170.52,1,170.52,15,25.58,144.94,0,26.65,171.59,PayPal,Free Shipping,7,4,Yes,No,None,Satisfied,17.7,6,No,No,Yes,No,24,720
ORD0005686,2023,4,Q2,Yes,Noon,USA,VIP Customer,25-34,Male,Organic Search,Mobile,Sports & Fitness,145.8,3,437.4,0,0,437.4,0,52.62,490.02,Credit Card,Free Shipping,3,4,Yes,No,None,Very Satisfied,14.6,5,No,Yes,Yes,No,41,1517
ORD0005687,2021,12,Q4,No,Amazon,India,Loyal Customer,25-34,Male,Referral,Mobile,Electronics,968.71,1,968.71,0,0,968.71,0,87.9,1056.61,Credit Card,Free Shipping,5,4,No,No,None,Very Satisfied,77.9,5,No,No,No,Yes,10,470
ORD0005688,2021,7,Q3,No,WooCommerce,Canada,Inactive Customer,35-44,Male,Social Media,Mobile,Home & Kitchen,340.7,5,1703.5,0,0,1703.5,0,187.5,1891,Credit Card,Free Shipping,4,4,Yes,No,None,Satisfied,26,7,Yes,No,No,No,0,0
ORD0005689,2023,10,Q4,No,Amazon,Indonesia,Inactive Customer,25-34,Male,Organic Search,Mobile,Sports & Fitness,143.54,1,143.54,0,0,143.54,21.09,21.62,186.25,Credit Card,Same Day,1,3,Yes,No,None,Satisfied,13.2,4,No,No,Yes,No,0,0
ORD0005690,2023,8,Q3,No,Shopify Store,India,New Customer,25-34,Male,Referral,Tablet,Jewelry & Accessories,838.66,1,838.66,30,251.6,587.06,1.68,112.5,701.24,Cash on Delivery,Click & Collect,2,5,No,No,None,Very Dissatisfied,63.2,2,Yes,No,No,Yes,0,0
ORD0005691,2022,4,Q2,No,Noon,Egypt,New Customer,35-44,Female,Organic Search,Desktop,Electronics,1238.42,3,3715.26,15,557.29,3157.97,0,566.53,3724.5,Cash on Delivery,Free Shipping,7,2,No,No,None,Very Satisfied,6.6,8,No,Yes,No,No,0,0
ORD0005692,2022,7,Q3,Yes,Amazon,Canada,Returning Customer,35-44,Female,Organic Search,Mobile,Electronics,1146.16,1,1146.16,25,286.54,859.62,8.18,94.4,962.2,PayPal,Standard,4,5,No,No,None,Very Satisfied,22.4,5,No,Yes,Yes,No,2,92
ORD0005693,2022,8,Q3,No,eBay,Bangladesh,Returning Customer,35-44,Female,Referral,Desktop,Mobile & Tablets,545.48,1,545.48,15,81.82,463.66,21.13,72.35,557.14,Debit Card,Express,3,3,Yes,No,None,Satisfied,19.8,4,Yes,No,No,No,3,141
ORD0005694,2023,12,Q4,Yes,AliExpress,Australia,Returning Customer,35-44,Female,Organic Search,Mobile,Fashion & Apparel,126.68,1,126.68,10,12.67,114.01,4.51,21.67,140.19,PayPal,Standard,6,5,Yes,No,None,Satisfied,50.8,2,No,No,No,Yes,2,70
ORD0005695,2022,1,Q1,Yes,eBay,Saudi Arabia,New Customer,25-34,Female,Social Media,Tablet,Health & Wellness,71.35,1,71.35,15,10.7,60.65,8.88,10.95,80.48,Debit Card,Standard,8,4,Yes,No,None,Neutral,32.4,6,Yes,Yes,Yes,No,0,0
ORD0005696,2024,11,Q4,No,Amazon,India,Returning Customer,35-44,Male,Referral,Desktop,Beauty & Personal Care,150,1,150,20,30,120,39.78,23.71,183.49,Mobile Wallet,Same Day,1,4,Yes,No,None,Very Satisfied,9.4,8,No,No,Yes,No,4,64
ORD0005697,2022,2,Q1,No,Amazon,USA,Inactive Customer,35-44,Prefer not to say,Paid Ads,Desktop,Electronics,1596.39,1,1596.39,20,319.28,1277.11,0,126.12,1403.23,Credit Card,Free Shipping,3,4,Yes,No,None,Dissatisfied,20.4,6,Yes,Yes,No,No,2,34
ORD0005698,2022,2,Q1,No,eBay,Australia,New Customer,25-34,Female,Paid Ads,Mobile,Home & Kitchen,201.03,1,201.03,40,80.41,120.62,7.72,15.74,144.08,Debit Card,Standard,5,2,No,No,None,Neutral,10.1,8,No,No,Yes,No,0,0
ORD0005699,2022,10,Q4,Yes,Daraz,Pakistan,New Customer,55-64,Female,Paid Ads,Mobile,Fashion & Apparel,145.08,1,145.08,0,0,145.08,16.48,21.15,182.71,PayPal,Same Day,1,5,No,No,None,Satisfied,37,3,Yes,No,No,Yes,0,0
ORD0005700,2024,5,Q2,Yes,Amazon,UK,Inactive Customer,18-24,Female,Paid Ads,Mobile,Electronics,2000,2,4000,40,1600,2400,5.81,369.24,2775.05,Cash on Delivery,Standard,8,4,No,No,None,Very Satisfied,78.8,5,No,No,Yes,No,1,42
ORD0005701,2023,7,Q3,Yes,eBay,Canada,New Customer,35-44,Female,Paid Ads,Mobile,Electronics,1199.87,2,2399.74,5,119.99,2279.75,5.98,214.71,2500.44,Cash on Delivery,Standard,6,4,No,No,None,Satisfied,23.5,6,No,Yes,No,No,0,0
ORD0005702,2023,12,Q4,Yes,Daraz,Canada,Loyal Customer,25-34,Male,Paid Ads,Mobile,Electronics,888.64,1,888.64,20,177.73,710.91,0,131.95,842.86,Credit Card,Free Shipping,5,4,No,No,None,Dissatisfied,65.1,4,No,No,No,Yes,5,210
ORD0005703,2024,1,Q1,Yes,WooCommerce,UAE,VIP Customer,55-64,Male,Direct,Tablet,Toys & Games,52.22,5,261.1,10,26.11,234.99,0,27.66,262.65,Credit Card,Free Shipping,6,4,Yes,No,None,Satisfied,16.5,3,Yes,No,No,No,25,825
ORD0005704,2024,8,Q3,Yes,Flipkart,Indonesia,New Customer,18-24,Male,Influencer,Desktop,Food & Grocery,45.51,1,45.51,0,0,45.51,0.38,2.88,48.77,Buy Now Pay Later,Click & Collect,2,5,Yes,No,None,Satisfied,25.7,3,Yes,No,No,No,0,0
ORD0005705,2021,10,Q4,Yes,Amazon,Indonesia,Returning Customer,25-34,Male,Email Campaign,Tablet,Home & Kitchen,128.2,1,128.2,20,25.64,102.56,14.62,10.61,127.79,Debit Card,Express,3,5,Yes,No,None,Very Satisfied,83.9,4,No,Yes,No,No,4,40
ORD0005706,2021,12,Q4,Yes,AliExpress,Nigeria,Returning Customer,45-54,Male,Paid Ads,Mobile,Home & Kitchen,98.59,2,197.18,0,0,197.18,17.73,37.4,252.31,PayPal,Express,2,4,No,No,None,Satisfied,54.8,4,No,Yes,No,Yes,1,15
ORD0005707,2024,4,Q2,Yes,AliExpress,USA,New Customer,35-44,Male,Organic Search,Desktop,Sports & Fitness,377.6,1,377.6,10,37.76,339.84,0,44.92,384.76,Cash on Delivery,Free Shipping,5,5,No,No,None,Very Satisfied,48.7,9,Yes,No,Yes,No,0,0
ORD0005708,2022,1,Q1,No,eBay,Saudi Arabia,Returning Customer,35-44,Female,Direct,Mobile,Toys & Games,60.69,1,60.69,30,18.21,42.48,0,7.84,50.32,Debit Card,Free Shipping,4,4,No,No,None,Satisfied,22.3,3,No,Yes,Yes,No,2,62
ORD0005709,2021,12,Q4,No,Daraz,UK,Loyal Customer,25-34,Female,Referral,Tablet,Electronics,1147.98,2,2295.96,0,0,2295.96,9.21,349.92,2655.09,Cash on Delivery,Standard,5,5,No,No,None,Neutral,3.4,7,No,Yes,Yes,No,7,161
ORD0005710,2022,10,Q4,Yes,Amazon,UAE,VIP Customer,18-24,Male,Organic Search,Desktop,Home & Kitchen,219.56,2,439.12,5,21.96,417.16,27.53,47.47,492.16,PayPal,Same Day,1,3,No,No,None,Very Satisfied,180,6,No,No,No,Yes,25,350
ORD0005711,2024,12,Q4,Yes,eBay,India,Loyal Customer,65+,Male,Social Media,Mobile,Beauty & Personal Care,122.83,3,368.49,25,92.12,276.37,4.05,15.31,295.73,PayPal,Standard,7,5,Yes,No,None,Satisfied,56.6,9,No,No,No,Yes,8,328
ORD0005712,2023,6,Q2,No,Daraz,Indonesia,Loyal Customer,35-44,Male,Influencer,Mobile,Mobile & Tablets,796.79,1,796.79,5,39.84,756.95,22.42,90.71,870.08,Mobile Wallet,Express,3,4,Yes,No,None,Very Satisfied,22.8,6,Yes,Yes,No,Yes,10,240
ORD0005713,2022,4,Q2,Yes,eBay,Egypt,VIP Customer,25-34,Male,Direct,Mobile,Food & Grocery,87.09,2,174.18,15,26.13,148.05,0,13.11,161.16,Cash on Delivery,Free Shipping,6,4,No,No,None,Satisfied,34.2,3,No,Yes,No,Yes,47,1645
ORD0005714,2022,3,Q1,No,Amazon,India,Loyal Customer,25-34,Female,Referral,Mobile,Beauty & Personal Care,95.11,3,285.33,40,114.13,171.2,5.24,24.72,201.16,Cash on Delivery,Standard,4,5,No,No,None,Dissatisfied,35.8,4,Yes,No,No,Yes,5,150
ORD0005715,2024,12,Q4,No,AliExpress,USA,Loyal Customer,25-34,Male,Referral,Desktop,Automotive,327.06,2,654.12,0,0,654.12,0,70.43,724.55,Credit Card,Free Shipping,4,5,No,No,None,Neutral,95.7,6,No,No,No,No,13,299
ORD0005716,2024,4,Q2,Yes,eBay,Saudi Arabia,New Customer,55-64,Female,Paid Ads,Desktop,Electronics,361.1,2,722.2,10,72.22,649.98,3.57,74.21,727.76,Mobile Wallet,Standard,9,5,Yes,No,None,Very Satisfied,14.6,1,No,No,No,No,0,0
ORD0005717,2021,5,Q2,Yes,Shopify Store,Saudi Arabia,Inactive Customer,45-54,Male,Social Media,Mobile,Sports & Fitness,219.59,2,439.18,20,87.84,351.34,5.19,63.06,419.59,Cash on Delivery,Standard,8,2,No,Yes,Changed Mind,Very Satisfied,55.1,7,No,Yes,No,No,0,0
ORD0005718,2023,8,Q3,No,AliExpress,India,Inactive Customer,35-44,Female,Organic Search,Mobile,Beauty & Personal Care,24.87,2,49.74,30,14.92,34.82,15.52,3.94,54.28,Credit Card,Express,2,5,Yes,No,None,Very Satisfied,6.1,6,No,No,No,No,2,46
ORD0005719,2023,12,Q4,Yes,Noon,UAE,New Customer,25-34,Male,Paid Ads,Desktop,Jewelry & Accessories,371.43,1,371.43,10,37.14,334.29,4.5,55.41,394.2,Cash on Delivery,Standard,8,4,No,No,None,Very Satisfied,4.3,3,No,Yes,No,No,0,0
ORD0005720,2021,10,Q4,No,Jumia,UAE,VIP Customer,18-24,Male,Email Campaign,Desktop,Food & Grocery,35.11,1,35.11,30,10.53,24.58,5.37,3.04,32.99,Credit Card,Standard,9,4,No,No,None,Very Dissatisfied,22.1,5,No,Yes,No,No,46,1380
ORD0005721,2023,9,Q3,Yes,Noon,Pakistan,Returning Customer,35-44,Male,Referral,Mobile,Sports & Fitness,176.19,1,176.19,25,44.05,132.14,0,24.11,156.25,Cash on Delivery,Free Shipping,5,4,No,No,None,Neutral,5.3,8,Yes,No,No,No,2,44
ORD0005722,2023,5,Q2,Yes,WooCommerce,Pakistan,Returning Customer,45-54,Female,Paid Ads,Desktop,Home & Kitchen,337.5,4,1350,0,0,1350,26.05,258.64,1634.69,PayPal,Same Day,1,5,Yes,No,None,Very Dissatisfied,21.6,2,No,No,Yes,No,2,38
ORD0005723,2022,6,Q2,No,Amazon,India,Returning Customer,65+,Female,Paid Ads,Desktop,Health & Wellness,186.57,2,373.14,10,37.31,335.83,3.85,21.83,361.51,Credit Card,Standard,4,3,Yes,No,None,Satisfied,137.8,8,No,No,Yes,No,4,92
ORD0005724,2021,6,Q2,No,AliExpress,Australia,Inactive Customer,55-64,Female,Paid Ads,Mobile,Electronics,669.34,3,2008.02,15,301.2,1706.82,9.61,228.76,1945.19,Mobile Wallet,Express,3,4,Yes,No,None,Satisfied,59,11,No,No,Yes,No,2,54
ORD0005725,2023,5,Q2,No,eBay,UK,Inactive Customer,18-24,Male,Email Campaign,Mobile,Sports & Fitness,157.51,1,157.51,5,7.88,149.63,12.58,29.04,191.25,Bank Transfer,Express,3,3,Yes,No,None,Satisfied,32.5,5,No,No,No,No,2,98
ORD0005726,2021,1,Q1,Yes,Flipkart,Bangladesh,Returning Customer,35-44,Male,Paid Ads,Desktop,Home & Kitchen,238.46,1,238.46,15,35.77,202.69,7.82,18.17,228.68,Cash on Delivery,Standard,6,3,No,No,None,Neutral,15.4,4,Yes,Yes,No,No,1,20
ORD0005727,2021,4,Q2,No,Amazon,India,Returning Customer,18-24,Male,Organic Search,Mobile,Electronics,735.2,1,735.2,0,0,735.2,7.49,110.96,853.65,Mobile Wallet,Standard,5,4,Yes,No,None,Very Dissatisfied,47,5,No,No,Yes,No,2,40
ORD0005728,2024,12,Q4,Yes,eBay,UK,VIP Customer,25-34,Male,Social Media,Desktop,Fashion & Apparel,146.32,1,146.32,40,58.53,87.79,0,16.78,104.57,PayPal,Free Shipping,6,5,No,No,None,Neutral,10,3,No,Yes,Yes,Yes,27,513
ORD0005729,2024,6,Q2,No,Amazon,Canada,New Customer,35-44,Female,Email Campaign,Mobile,Jewelry & Accessories,803.96,4,3215.84,20,643.17,2572.67,11.87,390.37,2974.91,Cash on Delivery,Express,3,3,Yes,Yes,Changed Mind,Satisfied,36.9,5,No,Yes,No,Yes,0,0
ORD0005730,2023,12,Q4,No,Shopify Store,Pakistan,Loyal Customer,18-24,Female,Social Media,Mobile,Electronics,1366.88,1,1366.88,0,0,1366.88,0,212.81,1579.69,Bank Transfer,Free Shipping,6,5,No,No,None,Very Satisfied,16.4,4,No,No,No,No,7,133
ORD0005731,2024,10,Q4,No,Noon,Nigeria,VIP Customer,18-24,Male,Paid Ads,Mobile,Fashion & Apparel,63.93,3,191.79,5,9.59,182.2,0,27.43,209.63,Debit Card,Free Shipping,3,4,Yes,No,None,Very Dissatisfied,8.2,5,No,Yes,Yes,No,25,1075
ORD0005732,2022,5,Q2,No,Daraz,Nigeria,Returning Customer,35-44,Male,Email Campaign,Desktop,Sports & Fitness,153.21,1,153.21,15,22.98,130.23,17.93,11.34,159.5,Credit Card,Same Day,1,5,No,No,None,Very Satisfied,15.7,6,No,No,Yes,No,1,27
ORD0005733,2023,9,Q3,Yes,Flipkart,Pakistan,Loyal Customer,55-64,Male,Influencer,Mobile,Food & Grocery,54.91,3,164.73,5,8.24,156.49,0,10.09,166.58,Cryptocurrency,Free Shipping,4,3,Yes,No,None,Very Dissatisfied,10.9,5,Yes,No,No,No,9,432
ORD0005734,2022,9,Q3,No,Flipkart,Canada,Returning Customer,35-44,Female,Referral,Mobile,Home & Kitchen,202.78,1,202.78,0,0,202.78,8.72,40.18,251.68,Credit Card,Express,3,4,Yes,No,None,Satisfied,56.9,5,No,Yes,No,Yes,3,135
ORD0005735,2024,4,Q2,No,Flipkart,USA,Loyal Customer,25-34,Male,Social Media,Mobile,Home & Kitchen,266.95,1,266.95,40,106.78,160.17,0,30.51,190.68,PayPal,Free Shipping,4,5,Yes,No,None,Satisfied,16.6,4,No,Yes,Yes,No,8,232
ORD0005736,2024,7,Q3,No,Jumia,UK,VIP Customer,55-64,Female,Referral,Desktop,Toys & Games,90.33,2,180.66,50,90.33,90.33,2.07,5.91,98.31,Mobile Wallet,Click & Collect,1,3,No,No,None,Very Satisfied,27.5,4,Yes,Yes,No,No,36,684
ORD0005737,2024,1,Q1,No,Noon,USA,Returning Customer,25-34,Male,Email Campaign,Mobile,Home & Kitchen,88.66,1,88.66,10,8.87,79.79,9.71,7.55,97.05,Debit Card,Express,2,5,Yes,No,None,Very Satisfied,9.2,2,Yes,Yes,No,No,3,96
ORD0005738,2023,10,Q4,No,Flipkart,UK,Returning Customer,35-44,Female,Organic Search,Tablet,Fashion & Apparel,80.1,1,80.1,0,0,80.1,9.03,4.66,93.79,Credit Card,Standard,7,4,Yes,No,None,Satisfied,13.6,10,No,No,Yes,No,4,160
ORD0005739,2023,2,Q1,Yes,Daraz,France,New Customer,25-34,Female,Email Campaign,Mobile,Toys & Games,43.41,3,130.23,20,26.05,104.18,0,15.33,119.51,PayPal,Free Shipping,4,3,Yes,No,None,Very Satisfied,17.6,5,No,No,No,No,0,0
ORD0005740,2023,2,Q1,No,Etsy,Australia,VIP Customer,25-34,Female,Social Media,Mobile,Health & Wellness,162.3,1,162.3,30,48.69,113.61,16.32,12.39,142.32,Cash on Delivery,Express,3,5,Yes,No,None,Very Satisfied,4.9,4,No,No,Yes,Yes,48,1536
ORD0005741,2023,5,Q2,No,AliExpress,France,Loyal Customer,25-34,Female,Social Media,Mobile,Food & Grocery,100,3,300,30,90,210,13.94,28.37,252.31,Credit Card,Express,2,4,No,No,None,Neutral,17.2,2,No,No,No,No,8,96
ORD0005742,2023,5,Q2,Yes,eBay,India,New Customer,45-54,Female,Social Media,Mobile,Books & Education,37.1,1,37.1,40,14.84,22.26,0,4.04,26.3,Cash on Delivery,Free Shipping,3,4,Yes,No,None,Satisfied,74.9,5,Yes,No,No,No,0,0
ORD0005743,2023,11,Q4,No,Etsy,Australia,VIP Customer,35-44,Prefer not to say,Organic Search,Tablet,Home & Kitchen,431.2,1,431.2,10,43.12,388.08,0,40.33,428.41,Debit Card,Free Shipping,3,4,Yes,No,None,Very Satisfied,180,3,No,No,No,Yes,21,777
ORD0005744,2023,10,Q4,No,Jumia,Saudi Arabia,Returning Customer,18-24,Male,Organic Search,Mobile,Beauty & Personal Care,76.86,1,76.86,25,19.22,57.64,10.81,10.79,79.24,Bank Transfer,Express,3,3,No,No,None,Very Satisfied,120.5,3,Yes,No,No,No,2,56
